timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1626512930069,730,SQL QUERY 24,200,OK,Spark Thread Group 1 GB Delta SQL_Analytics_small 1-1,text,true,,43,0,1,1,null,729,0,0
1626512930799,4222,SQL QUERY 25,200,OK,Spark Thread Group 1 GB Delta SQL_Analytics_small 1-1,text,true,,105,0,1,1,null,4222,0,0
1626512935021,2665,SQL QUERY 26,200,OK,Spark Thread Group 1 GB Delta SQL_Analytics_small 1-1,text,true,,5212,0,1,1,null,2664,0,0
1626512937687,2548,SQL QUERY 27,200,OK,Spark Thread Group 1 GB Delta SQL_Analytics_small 1-1,text,true,,5605,0,1,1,null,2546,0,0
1626512940235,4052,SQL QUERY 28,200,OK,Spark Thread Group 1 GB Delta SQL_Analytics_small 1-1,text,true,,253,0,1,1,null,4051,0,0
1626512944287,4048,SQL QUERY 29,200,OK,Spark Thread Group 1 GB Delta SQL_Analytics_small 1-1,text,true,,113,0,1,1,null,4048,0,0
1626512948335,652,SQL QUERY 30,200,OK,Spark Thread Group 1 GB Delta SQL_Analytics_small 1-1,text,true,,10635,0,1,1,null,651,0,1
1626512948987,738,SQL QUERY 31,200,OK,Spark Thread Group 1 GB Delta SQL_Analytics_small 1-1,text,true,,4120,0,1,1,null,737,0,0
1626512949726,8233,SQL QUERY 33,200,OK,Spark Thread Group 1 GB Delta SQL_Analytics_small 1-1,text,true,,1249,0,1,1,null,8063,0,0
1626512957960,2272,SQL QUERY 34,200,OK,Spark Thread Group 1 GB Delta SQL_Analytics_small 1-1,text,true,,6518,0,1,1,null,2270,0,0
1626512960232,4461,SQL QUERY 35,200,OK,Spark Thread Group 1 GB Delta SQL_Analytics_small 1-1,text,true,,5787,0,1,1,null,4460,0,0
1626512964693,411,SQL QUERY 36,200,OK,Spark Thread Group 1 GB Delta SQL_Analytics_small 1-1,text,true,,4223,0,1,1,null,409,0,0
1626512965104,1964,SQL QUERY 37,200,OK,Spark Thread Group 1 GB Delta SQL_Analytics_small 1-1,text,true,,255,0,1,1,null,1963,0,0
1626512967068,539,SQL QUERY 38,200,OK,Spark Thread Group 1 GB Delta SQL_Analytics_small 1-1,text,true,,11,0,1,1,null,538,0,0
1626512967607,654,SQL QUERY 39,200,OK,Spark Thread Group 1 GB Delta SQL_Analytics_small 1-1,text,true,,9763,0,1,1,null,652,0,0
